Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureToSalaryRatio,NoPromotionFlag,OvertimeRiskWeight,SatisfactionScore,CareerStagnation,LowIncomeFlag,ManagerRisk,RiskScore,Attrition_Actual,HighRiskFlag,ReplacementCostUSD
45,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,No,21,4,4,2,8,3,2,2,2,0,2,0.7535795023535872,0,0,3.0,0.2222222222222222,1,0,0.16508968133287555,0,0,47772.0
52,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,4,Female,30,3,4,Manager,4,Married,16555,10310,2,No,13,3,4,0,31,2,1,5,2,1,4,0.3020235578192677,0,0,4.0,0.0625,0,0,0.0,0,0,297990.0
42,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,No,11,3,2,1,19,3,3,5,4,0,2,1.0974539066950277,0,0,2.0,0.2,0,0,0.09459299294011297,0,0,82008.0
30,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,No,20,4,3,0,11,2,3,5,4,0,2,0.8208832702641794,0,0,3.3333333333333335,0.3333333333333333,0,0,0.12842301466620887,0,0,109638.0
60,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,Female,41,3,5,Manager,1,Married,19566,3854,5,No,11,3,4,0,33,5,1,29,8,11,10,1.4821629356290422,1,0,2.0,0.23529411764705882,0,0,0.14570126233482736,0,0,352188.0
46,Travel_Rarely,1485,Research & Development,18,3,Medical,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,No,14,3,3,1,19,5,2,10,7,0,8,2.079002078569854,0,0,3.0,0.35,0,0,0.0,0,0,86580.0
42,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,No,11,3,4,3,7,4,4,6,5,0,4,1.3265531723797142,0,0,4.0,0.625,0,0,0.0,0,0,81414.0
24,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,0,6,4,3,5,3,1,4,1.5615240469826595,0,2,1.6666666666666667,0.42857142857142855,0,0,0.8340892553965558,1,1,57636.0
34,Travel_Frequently,296,Sales,6,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,No,16,3,4,1,3,3,2,2,2,1,0,0.8507018286470855,0,0,3.6666666666666665,0.5,1,1,0.26390890160725194,1,0,42318.0
38,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Yes,23,4,3,1,1,3,3,1,0,0,0,0.5875440654597274,0,2,3.6666666666666665,0.0,1,1,0.46781947446548083,0,0,30636.0
40,Travel_Rarely,1398,Sales,2,4,Life Sciences,3,Female,79,3,5,Manager,3,Married,18041,13022,0,No,14,3,4,0,21,2,3,20,15,1,12,1.10858599849739,0,0,3.3333333333333335,0.6818181818181818,0,0,0.0,0,0,324738.0
26,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,No,22,4,2,2,3,3,1,3,2,0,2,1.039501039140852,0,0,2.3333333333333335,0.5,1,0,0.24326068376068388,0,0,51948.0
30,Non-Travel,1400,Research & Development,3,3,Life Sciences,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,No,15,3,3,1,9,3,1,5,3,1,4,2.38435860639754,0,0,3.3333333333333335,0.3,1,0,0.25562280174220475,0,0,37746.0
29,Travel_Rarely,986,Research & Development,3,4,Medical,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,No,18,3,3,0,10,2,3,10,2,0,7,0.8378718055435381,0,0,2.6666666666666665,0.18181818181818182,0,0,0.10903459566816069,0,0,214830.0
29,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,No,16,3,2,0,6,2,4,2,2,1,1,0.7855459541297934,0,0,2.3333333333333335,0.2857142857142857,1,1,0.8760262590309615,1,1,45828.0
19,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,3,0,1,3,4,1,0,0,0,0.39001560047191275,0,0,2.6666666666666665,0.0,1,1,0.7091800356506239,1,1,46152.0
30,Non-Travel,1398,Sales,22,4,Other,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,No,11,3,3,0,10,3,3,9,8,7,8,1.069900142526165,1,0,2.3333333333333335,0.7272727272727273,0,0,0.3455339544193149,0,0,151416.0
57,Travel_Rarely,210,Sales,29,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,No,12,3,3,1,32,3,2,1,0,0,0,0.07083156253925262,0,0,2.6666666666666665,0.0,0,1,0.16887324079491553,0,0,254124.0
50,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,17046,9314,0,No,15,3,2,1,28,2,3,27,10,15,7,1.5839493135290421,1,0,2.3333333333333335,0.3448275862068966,0,0,0.14570126233482736,0,0,306828.0
30,Non-Travel,1116,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,No,14,3,3,0,12,2,2,11,7,6,7,4.29017160519104,1,0,3.3333333333333335,0.5384615384615384,1,0,0.18238376112695534,0,0,46152.0
60,Travel_Frequently,1499,Sales,28,3,Marketing,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,No,19,3,4,0,22,5,4,18,13,13,11,1.7533606076608843,1,0,2.6666666666666665,0.5652173913043478,0,0,0.09459299294011297,0,0,184788.0
47,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,No,13,3,3,3,20,2,3,5,0,0,4,0.9861932936910861,0,0,2.6666666666666665,0.0,0,0,0.0,0,0,91260.0
46,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,No,13,3,3,0,26,2,1,3,2,0,1,0.16796371982711136,0,0,2.3333333333333335,0.07407407407407407,0,1,0.17011338150185704,0,0,321498.0
35,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,No,15,3,3,0,6,2,3,5,4,4,3,1.1820330966472734,1,0,3.3333333333333335,0.5714285714285714,0,0,0.5516696152145067,0,1,76140.0
54,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,0,0,0,0.26455026448027774,0,0,3.0,0.0,0,1,0.2730517587501091,0,0,68040.0
34,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,No,12,3,3,1,14,3,3,7,3,5,7,2.528901733190426,1,0,3.3333333333333335,0.2,1,0,0.20039545703338807,0,0,49824.0
46,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2,0.3307242861502895,0,2,3.3333333333333335,0.125,0,0,0.15795984511407773,0,0,163278.0
31,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,1.220886551350405,0,0,3.0,0.5714285714285714,0,0,0.0,0,0,191664.0
33,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,0.5143277001826357,1,2,3.0,0.375,0,0,0.6920932009167304,1,1,244980.0
33,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,1.1737089198433952,0,0,2.0,0.3333333333333333,0,0,0.4192054019708114,1,0,61344.0
30,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,3,1,0,4,3,3,3,2,1,2,1.005698960440597,0,0,2.3333333333333335,0.4,0,0,0.39369932909631744,0,0,53694.0
35,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,1.0482180292127596,0,2,3.3333333333333335,0.6363636363636364,0,1,0.5366008604398698,0,1,137376.0
31,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,0.1017915309342639,0,0,1.6666666666666667,0.0,0,1,0.7481893235763206,1,1,176832.0
34,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,3,11,2,3,3,2,0,2,0.30150753765814,0,2,2.0,0.16666666666666666,0,0,0.4192054019708114,1,0,179100.0
42,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,No,17,3,4,1,8,4,3,2,2,2,0,0.9555661725009239,0,0,3.0,0.2222222222222222,1,1,0.2730517587501091,0,0,37674.0
36,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,No,14,3,4,0,10,3,2,10,3,9,7,1.0020040079156307,1,0,3.3333333333333335,0.2727272727272727,0,0,0.4280276873052727,0,0,179640.0
22,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,0,4,3,3,2,2,1,2,0.5136106829703105,0,0,3.0,0.4,0,0,0.39369932909631744,1,0,70092.0
48,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,No,14,3,1,1,14,2,3,9,7,6,7,2.221673660276062,1,0,2.3333333333333335,0.4666666666666667,0,0,0.23172222222222222,0,0,72918.0
55,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16835,9873,3,No,23,4,4,0,37,2,3,10,9,7,7,0.5940005939653102,1,0,2.3333333333333335,0.23684210526315788,0,0,0.10903459566816069,0,0,303030.0
41,Non-Travel,267,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,No,14,3,4,0,16,3,3,14,3,1,10,2.24719101087525,0,0,4.0,0.17647058823529413,0,0,0.10572645027173429,0,0,112140.0
35,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,No,11,3,3,0,15,2,3,11,9,6,9,2.331990671542932,1,0,2.6666666666666665,0.5625,0,0,0.6166619757951027,0,1,84906.0
40,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,No,15,3,3,0,22,3,3,20,6,5,13,1.510916370664734,1,0,2.6666666666666665,0.2608695652173913,0,0,0.2377481279544938,0,0,238266.0
39,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,11,3,1,1,8,3,3,8,3,0,7,2.13049267586405,0,0,2.3333333333333335,0.3333333333333333,0,0,0.09459299294011297,0,0,67590.0
31,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,0,10,2,4,6,5,0,5,0.9115770281203924,0,2,3.0,0.45454545454545453,0,0,0.541795665634675,0,1,118476.0
42,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Yes,21,4,4,1,10,5,2,10,9,5,8,1.3502565485619422,1,2,3.0,0.8181818181818182,0,0,0.4192054019708114,0,0,133308.0
45,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,No,19,3,2,1,9,3,4,8,7,3,7,1.6649323617762888,1,0,2.6666666666666665,0.7,0,0,0.09923067409953326,0,0,86490.0
26,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,3,2,1,8,2,2,7,7,1,0,2.5538124762663945,0,2,2.3333333333333335,0.7777777777777778,1,1,0.6275761663271068,1,1,49338.0
29,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,0.7038948848653461,0,0,3.3333333333333335,0.2222222222222222,0,0,0.09923067409953326,0,0,76716.0
33,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,0.37073652988317246,0,0,2.3333333333333335,0.09090909090909091,0,0,0.02972972972972973,0,0,291312.0
31,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,0.4326382278763833,0,0,3.3333333333333335,0.36363636363636365,0,1,0.4423134015909869,0,0,208026.0
18,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,0.0,0,2,2.6666666666666665,0.0,1,1,1.0,1,1,33804.0
40,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,0.09147457006115307,0,0,2.3333333333333335,0.0,0,1,0.3400525941719971,0,0,196776.0
41,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,1.174570547471066,0,2,1.6666666666666667,0.6363636363636364,0,0,0.5854931446262717,0,1,122598.0
26,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,0.0,0,0,1.6666666666666667,0.0,0,1,0.7646395400265369,0,1,77508.0
35,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,1.0290183163142583,0,0,2.6666666666666665,0.6666666666666666,0,0,0.22995115995115994,0,0,87462.0
34,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,No,12,3,4,0,10,3,3,10,7,5,7,1.8737118227705243,1,0,4.0,0.6363636363636364,0,0,0.2162049808429119,0,0,96066.0
26,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,0.427350427167799,0,2,3.0,0.0,1,1,1.0,1,1,42120.0
37,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,17,3,4,0,12,3,4,6,5,1,2,0.8009611532771378,0,0,3.3333333333333335,0.38461538461538464,0,0,0.02972972972972973,0,0,134838.0
46,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,0.18998765078465019,0,0,2.6666666666666665,0.06896551724137931,0,0,0.09459299294011297,0,0,189486.0
41,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16595,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,1.0846640553730242,1,0,1.6666666666666667,0.6956521739130435,0,0,0.39369932909631744,0,0,298710.0
37,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,1.0187910345235691,1,0,2.3333333333333335,0.5,0,0,0.3400525941719971,0,0,159012.0
52,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,1.7930787158341261,1,2,2.3333333333333335,0.47368421052631576,0,0,0.23860079032371312,0,0,100386.0
32,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,0.849798172753389,0,0,3.6666666666666665,0.2857142857142857,0,0,0.2956081497275527,1,0,84726.0
24,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,0.8333333329861111,0,0,3.6666666666666665,0.5,1,1,0.39369932909631744,0,0,43200.0
38,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,0.1017915309342639,0,0,3.0,0.0,0,1,0.06536057994540076,0,0,176832.0
37,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,0.9306654256350759,1,0,2.0,0.5555555555555556,0,0,0.586344537815126,0,1,116046.0
49,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,1.5895805557589182,0,2,3.3333333333333335,0.28125,0,0,0.0,0,0,351036.0
24,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,2.201834861577308,0,2,2.6666666666666665,0.7142857142857143,1,0,0.5373839009287925,0,1,49050.0
26,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,0.7971938774239168,0,0,2.3333333333333335,0.42857142857142855,0,0,0.20945195195195193,0,0,112896.0
24,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,0.47014574495996914,0,0,3.3333333333333335,0.0,1,1,0.5464748100197017,0,1,38286.0
50,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,1.7582417581451517,1,0,2.0,0.15151515151515152,0,0,0.02972972972972973,0,0,327600.0
25,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,3.3396946548951836,0,0,2.6666666666666665,0.5,1,0,0.49076521089958935,0,0,37728.0
24,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,2.079002078281704,0,2,2.6666666666666665,0.42857142857142855,1,0,0.5039037390381175,1,0,51948.0
30,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,0.49188391515401675,0,0,2.0,0.0,1,1,0.9430228046847962,1,1,36594.0
34,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,1.6565433457602035,0,2,3.3333333333333335,0.7142857142857143,0,0,0.34377352440455533,0,0,65196.0
31,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,0.7087172216610638,0,0,2.0,0.1,0,0,0.5321890957339874,1,1,76194.0
35,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,0.8149959247989688,0,0,3.0,0.2,0,0,0.4192054019708114,0,0,66258.0
31,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,1.2820512818164742,1,0,3.0,0.5,0,0,0.09459299294011297,0,0,98280.0
27,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,No,12,3,3,2,6,5,2,5,3,0,3,2.286236853092713,0,0,2.3333333333333335,0.42857142857142855,1,0,0.16508968133287555,0,0,39366.0
37,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,0.3124349093613377,0,2,3.3333333333333335,0.0,0,1,0.541795665634675,0,1,172836.0
20,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,0.35260930876142127,0,0,3.3333333333333335,0.0,1,1,0.5802983394314664,0,1,51048.0
42,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,2.445585717181319,0,0,3.0,0.18181818181818182,0,0,0.02972972972972973,0,0,73602.0
43,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0.060143140671188845,0,2,3.0,0.0,0,1,0.2730517587501091,0,0,299286.0
38,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,0.0,0,0,2.6666666666666665,0.0,1,1,0.4931059716212278,0,0,47142.0
43,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,1.4086987143143688,1,2,3.0,0.6363636363636364,0,0,0.39369932909631744,0,0,102222.0
48,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,0.1947798987018063,0,0,2.0,0.09090909090909091,0,0,0.2156650223164125,0,0,277236.0
44,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,0.3341687551655524,0,0,2.0,0.18181818181818182,0,0,0.2674365079365079,0,0,107730.0
34,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,3.1019775094602644,0,2,3.3333333333333335,0.2222222222222222,1,0,0.20945195195195193,0,0,46422.0
27,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,1.3153567900968903,0,0,2.0,0.5,0,0,0.22505555555555556,1,0,54738.0
21,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,0.8703220188945976,0,0,3.0,0.5,0,0,0.529764853309745,0,1,62046.0
44,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,0.10249577204415027,0,2,3.0,0.07407407407407407,0,1,0.10903459566816069,0,0,351234.0
22,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,0.721240533457901,0,0,2.6666666666666665,0.5,1,0,0.2956081497275527,0,0,49914.0
33,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,0.7038288287297538,0,0,3.3333333333333335,0.0,0,0,0.10903459566816069,0,0,127872.0
32,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,0.9490667508780344,0,2,3.0,0.5714285714285714,0,0,0.39369932909631744,0,0,113796.0
30,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,0.4800768120594926,0,0,3.0,0.0,1,1,0.23821345029239765,0,0,37494.0
53,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,1.6704450540901508,1,0,3.0,0.3684210526315789,0,0,0.16508968133287555,0,0,150858.0
34,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,3.7160906712314787,1,0,3.3333333333333335,0.8181818181818182,1,0,0.1678796249079268,0,0,48438.0
45,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,0.23331777876030851,0,0,2.0,0.16666666666666666,0,1,0.5039037390381175,1,0,77148.0
26,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,1.128243700215027,0,2,3.3333333333333335,0.5,1,0,0.5012582994038894,0,0,47862.0
37,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,1.0599957599046008,1,0,3.0,0.6363636363636364,0,0,0.10818337821481987,0,0,169812.0
29,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,1.0789426360224883,0,0,2.0,0.0,0,0,0.2730517587501091,0,0,100098.0
